21013 037	1.3282E+04		1.2229E+03	9.5200E+00	6.3954E+02	2.7300E+00	1.9122E+00	8.7350E-01	1.5316E-07	1.0000E-02
21013 137	1.3283E+04		1.2233E+03	1.0350E+01	6.3969E+02	2.9400E+00	1.9123E+00	8.7350E-01	1.5403E-07	1.0000E-02
21013 237	1.3284E+04		1.2229E+03	9.8600E+00	6.3965E+02	2.6300E+00	1.9119E+00	8.7330E-01	1.5489E-07	1.0000E-02
21013 337	1.3285E+04		1.2234E+03	1.0070E+01	6.3971E+02	2.9200E+00	1.9124E+00	8.7360E-01	1.5576E-07	1.0000E-02
21013 437	1.3286E+04		1.2227E+03	1.0090E+01	6.3971E+02	2.9100E+00	1.9114E+00	8.7310E-01	1.5662E-07	1.0000E-02
21013 537	1.3287E+04		1.2229E+03	1.0910E+01	6.3964E+02	2.8700E+00	1.9118E+00	8.7330E-01	1.5749E-07	1.0000E-02
21013 637	1.3288E+04		1.2232E+03	8.8400E+00	6.3984E+02	2.8300E+00	1.9118E+00	8.7330E-01	1.5835E-07	1.0000E-02
21013 737	1.3289E+04		1.2226E+03	9.0600E+00	6.3980E+02	2.9900E+00	1.9109E+00	8.7290E-01	1.5922E-07	1.0000E-02
21013 837	1.3290E+04		1.2235E+03	9.2700E+00	6.3988E+02	2.8100E+00	1.9121E+00	8.7340E-01	1.6008E-07	1.0000E-02
21013 937	1.3291E+04		1.2237E+03	8.3900E+00	6.3982E+02	3.0200E+00	1.9125E+00	8.7360E-01	1.6095E-07	1.0000E-02
21013 1037	1.3292E+04		1.2344E+03	1.0130E+01	6.4373E+02	2.8600E+00	1.9175E+00	8.7590E-01	1.6181E-07	1.0000E-02
21013 1137	1.3293E+04		1.2336E+03	9.4600E+00	6.4077E+02	2.8500E+00	1.9252E+00	8.7940E-01	1.6268E-07	1.0000E-02
21013 1237	1.3294E+04		1.2317E+03	9.9200E+00	6.4006E+02	3.0200E+00	1.9243E+00	8.7900E-01	1.6354E-07	1.0000E-02
21013 1337	1.3295E+04		1.2300E+03	9.5300E+00	6.4005E+02	2.7300E+00	1.9217E+00	8.7790E-01	1.6441E-07	1.0000E-02
21013 1437	1.3296E+04		1.2301E+03	1.1640E+01	6.4007E+02	2.7900E+00	1.9218E+00	8.7790E-01	1.6527E-07	1.0000E-02
21013 1537	1.3297E+04		1.2298E+03	1.0590E+01	6.4022E+02	3.0500E+00	1.9209E+00	8.7750E-01	1.6614E-07	1.0000E-02
21013 1637	1.3298E+04		1.2301E+03	1.0590E+01	6.4017E+02	2.9100E+00	1.9216E+00	8.7780E-01	1.6701E-07	1.0000E-02
21013 1737	1.3299E+04		1.2296E+03	8.6500E+00	6.4026E+02	2.9300E+00	1.9205E+00	8.7730E-01	1.6787E-07	1.0000E-02
21013 1837	1.3300E+04		1.2296E+03	8.1900E+00	6.4026E+02	2.9500E+00	1.9205E+00	8.7730E-01	1.6874E-07	1.0000E-02
21013 1937	1.3301E+04		1.2295E+03	9.7300E+00	6.4021E+02	2.9300E+00	1.9204E+00	8.7730E-01	1.6960E-07	1.0000E-02
21013 2037	1.3302E+04		1.2291E+03	9.8200E+00	6.4014E+02	3.0300E+00	1.9200E+00	8.7710E-01	1.7047E-07	1.0000E-02
21013 2137	1.3303E+04		1.2290E+03	1.0130E+01	6.4007E+02	2.8300E+00	1.9201E+00	8.7710E-01	1.7133E-07	1.0000E-02
21013 2237	1.3304E+04		1.2294E+03	8.8000E+00	6.4015E+02	3.0200E+00	1.9205E+00	8.7730E-01	1.7220E-07	1.0000E-02
21013 2337	1.3305E+04		1.2294E+03	8.8900E+00	6.4007E+02	2.7700E+00	1.9208E+00	8.7740E-01	1.7306E-07	1.0000E-02
31013 037	1.3306E+04		1.2277E+03	9.1500E+00	6.4007E+02	2.9100E+00	1.9181E+00	8.7620E-01	1.7393E-07	1.0000E-02
31013 137	1.3307E+04		1.2293E+03	9.4900E+00	6.4023E+02	2.9400E+00	1.9200E+00	8.7710E-01	1.7479E-07	1.0000E-02
31013 237	1.3308E+04		1.2284E+03	9.6000E+00	6.4019E+02	2.8900E+00	1.9188E+00	8.7650E-01	1.7566E-07	1.0000E-02
31013 337	1.3309E+04		1.2291E+03	7.9800E+00	6.4012E+02	2.8700E+00	1.9201E+00	8.7710E-01	1.7652E-07	1.0000E-02
31013 437	1.3310E+04		1.2292E+03	9.9400E+00	6.4007E+02	2.9500E+00	1.9205E+00	8.7730E-01	1.7739E-07	1.0000E-02
31013 537	1.3311E+04		1.2300E+03	9.1100E+00	6.4015E+02	2.9100E+00	1.9214E+00	8.7770E-01	1.7825E-07	1.0000E-02
31013 637	1.3312E+04		1.2292E+03	9.8400E+00	6.4012E+02	2.7600E+00	1.9202E+00	8.7710E-01	1.7912E-07	1.0000E-02
31013 737	1.3313E+04		1.2294E+03	1.0050E+01	6.4012E+02	2.9300E+00	1.9205E+00	8.7730E-01	1.7998E-07	1.0000E-02
31013 837	1.3314E+04		1.2294E+03	1.0050E+01	6.4012E+02	2.9300E+00	1.9205E+00	8.7730E-01	1.8085E-07	1.0000E-02
31013 937	1.3315E+04		1.2759E+03	9.6500E+00	6.4921E+02	3.0000E+00	1.9653E+00	8.9770E-01	1.8172E-07	1.0000E-02
31013 1037	1.3316E+04		1.2727E+03	9.1500E+00	6.4879E+02	3.0800E+00	1.9616E+00	8.9610E-01	1.8258E-07	1.0000E-02
31013 1137	1.3317E+04		1.2717E+03	8.0600E+00	6.4880E+02	3.0400E+00	1.9601E+00	8.9540E-01	1.8345E-07	1.0000E-02
31013 1237	1.3318E+04		1.2702E+03	1.0050E+01	6.4873E+02	2.8900E+00	1.9580E+00	8.9440E-01	1.8431E-07	1.0000E-02
31013 1337	1.3319E+04		1.2698E+03	1.0820E+01	6.4862E+02	2.9500E+00	1.9577E+00	8.9430E-01	1.8518E-07	1.0000E-02
31013 1437	1.3320E+04		1.2678E+03	9.3400E+00	6.4854E+02	2.8500E+00	1.9549E+00	8.9300E-01	1.8604E-07	1.0000E-02
31013 1537	1.3321E+04		1.2685E+03	9.6500E+00	6.4860E+02	3.1000E+00	1.9557E+00	8.9340E-01	1.8691E-07	1.0000E-02
31013 1637	1.3322E+04		1.2682E+03	9.7200E+00	6.4870E+02	2.9300E+00	1.9550E+00	8.9300E-01	1.8777E-07	1.0000E-02
31013 1737	1.3323E+04		1.2676E+03	8.4500E+00	6.4864E+02	3.0200E+00	1.9542E+00	8.9270E-01	1.8864E-07	1.0000E-02
31013 1837	1.3324E+04		1.2740E+03	1.0400E+01	6.4882E+02	2.9300E+00	1.9636E+00	8.9700E-01	3.0585E-06	1.0000E-02
31013 1937	1.3325E+04		1.2768E+03	9.2900E+00	6.4883E+02	3.2800E+00	1.9679E+00	8.9890E-01	5.9277E-06	1.0000E-02
31013 2037	1.3326E+04		1.2783E+03	9.9600E+00	6.4904E+02	3.1100E+00	1.9696E+00	8.9970E-01	8.7968E-06	1.0000E-02
31013 2137	1.3327E+04		1.2785E+03	8.5700E+00	6.4897E+02	3.1300E+00	1.9700E+00	8.9990E-01	1.1666E-05	1.0000E-02
31013 2237	1.3328E+04		1.2795E+03	1.0730E+01	6.4906E+02	3.0000E+00	1.9713E+00	9.0050E-01	1.4535E-05	1.0000E-02
31013 2337	1.3329E+04		1.2792E+03	1.0370E+01	6.4889E+02	3.0200E+00	1.9713E+00	9.0050E-01	1.7404E-05	1.0000E-02
41013 037	1.3330E+04		1.2787E+03	1.1300E+01	6.4902E+02	2.9400E+00	1.9702E+00	9.0000E-01	2.0273E-05	1.0000E-02
41013 137	1.3331E+04		1.2795E+03	1.0590E+01	6.4895E+02	3.0200E+00	1.9716E+00	9.0060E-01	2.3142E-05	1.0000E-02
41013 237	1.3332E+04		1.2793E+03	1.0610E+01	6.4902E+02	3.1900E+00	1.9712E+00	9.0040E-01	2.6011E-05	1.0000E-02
41013 337	1.3333E+04		1.2793E+03	1.1360E+01	6.4892E+02	3.0000E+00	1.9714E+00	9.0050E-01	2.8881E-05	1.0000E-02
41013 437	1.3334E+04		1.2785E+03	1.0040E+01	6.4909E+02	3.2100E+00	1.9697E+00	8.9980E-01	3.1750E-05	1.0000E-02
41013 537	1.3335E+04		1.2795E+03	1.0210E+01	6.4918E+02	3.1200E+00	1.9710E+00	9.0040E-01	3.4619E-05	1.0000E-02
41013 637	1.3336E+04		1.2789E+03	9.7900E+00	6.4909E+02	2.8900E+00	1.9703E+00	9.0000E-01	3.7488E-05	1.0000E-02
41013 737	1.3337E+04		1.2784E+03	1.1200E+01	6.4918E+02	3.2500E+00	1.9693E+00	8.9960E-01	4.0357E-05	1.0000E-02
41013 837	1.3338E+04		1.2792E+03	9.9400E+00	6.4929E+02	3.0900E+00	1.9701E+00	9.0000E-01	4.3226E-05	1.0000E-02
41013 937	1.3339E+04		1.2782E+03	1.0670E+01	6.4911E+02	3.1000E+00	1.9692E+00	8.9950E-01	4.6095E-05	1.0000E-02
41013 1037	1.3340E+04		1.2745E+03	1.0280E+01	6.4904E+02	2.9700E+00	1.9636E+00	8.9700E-01	4.6096E-05	1.0000E-02
41013 1137	1.3341E+04		1.2729E+03	9.0200E+00	6.4906E+02	2.9700E+00	1.9611E+00	8.9580E-01	4.6097E-05	1.0000E-02
41013 1237	1.3342E+04		1.2711E+03	9.8500E+00	6.4905E+02	3.0800E+00	1.9584E+00	8.9460E-01	4.6098E-05	1.0000E-02
41013 1337	1.3343E+04		1.2710E+03	9.6600E+00	6.4930E+02	2.9800E+00	1.9576E+00	8.9420E-01	4.6099E-05	1.0000E-02
41013 1437	1.3344E+04		1.2698E+03	9.7900E+00	6.4921E+02	2.9600E+00	1.9559E+00	8.9340E-01	4.6100E-05	1.0000E-02
41013 1537	1.3345E+04		1.2690E+03	1.0400E+01	6.4906E+02	3.0600E+00	1.9552E+00	8.9310E-01	4.6100E-05	1.0000E-02
41013 1637	1.3346E+04		1.2689E+03	9.2800E+00	6.4897E+02	3.0500E+00	1.9552E+00	8.9310E-01	4.6101E-05	1.0000E-02
41013 1737	1.3347E+04		1.2677E+03	1.0190E+01	6.4892E+02	3.1500E+00	1.9535E+00	8.9240E-01	4.6102E-05	1.0000E-02
41013 1837	1.3348E+04		1.2720E+03	9.3700E+00	6.4912E+02	3.1100E+00	1.9596E+00	8.9520E-01	4.8972E-05	1.0000E-02
41013 1937	1.3349E+04		1.2739E+03	9.5800E+00	6.4897E+02	3.0800E+00	1.9630E+00	8.9670E-01	5.1841E-05	1.0000E-02
41013 2037	1.3350E+04		1.2742E+03	1.1700E+01	6.4895E+02	2.7900E+00	1.9635E+00	8.9690E-01	5.4710E-05	1.0000E-02
41013 2137	1.3351E+04		1.2744E+03	1.1390E+01	6.4907E+02	3.1600E+00	1.9634E+00	8.9690E-01	5.7579E-05	1.0000E-02
41013 2237	1.3352E+04		1.2757E+03	1.1010E+01	6.4899E+02	2.8200E+00	1.9656E+00	8.9790E-01	6.0449E-05	1.0000E-02
41013 2337	1.3353E+04		1.2741E+03	1.0250E+01	6.4892E+02	3.0000E+00	1.9634E+00	8.9690E-01	6.3318E-05	1.0000E-02
51013 037	1.3354E+04		1.2738E+03	9.9400E+00	6.4898E+02	3.3500E+00	1.9628E+00	8.9660E-01	6.6187E-05	1.0000E-02
51013 137	1.3355E+04		1.2738E+03	9.2600E+00	6.4893E+02	3.1400E+00	1.9629E+00	8.9660E-01	6.9056E-05	1.0000E-02
51013 237	1.3356E+04		1.2726E+03	9.7600E+00	6.4895E+02	3.0400E+00	1.9610E+00	8.9580E-01	7.1925E-05	1.0000E-02
51013 337	1.3357E+04		1.2732E+03	1.0620E+01	6.4894E+02	3.1300E+00	1.9620E+00	8.9630E-01	7.4794E-05	1.0000E-02
51013 437	1.3358E+04		1.2729E+03	9.1200E+00	6.4887E+02	3.2100E+00	1.9617E+00	8.9610E-01	7.7663E-05	1.0000E-02
51013 537	1.3359E+04		1.2730E+03	1.0630E+01	6.4905E+02	3.2200E+00	1.9613E+00	8.9590E-01	8.0532E-05	1.0100E-02
51013 637	1.3360E+04		1.2730E+03	1.0540E+01	6.4887E+02	3.0100E+00	1.9618E+00	8.9620E-01	8.3401E-05	1.0100E-02
51013 737	1.3361E+04		1.2726E+03	9.5100E+00	6.4893E+02	2.9200E+00	1.9611E+00	8.9580E-01	8.6271E-05	1.0100E-02
51013 837	1.3362E+04		1.2724E+03	1.0920E+01	6.4894E+02	3.0300E+00	1.9607E+00	8.9560E-01	8.9140E-05	1.0100E-02
51013 937	1.3363E+04		1.2718E+03	9.3800E+00	6.4911E+02	3.0500E+00	1.9592E+00	8.9500E-01	9.2009E-05	1.0100E-02
51013 1037	1.3364E+04		1.2682E+03	8.1500E+00	6.4874E+02	3.0000E+00	1.9549E+00	8.9300E-01	9.2010E-05	1.0100E-02
51013 1137	1.3365E+04		1.2677E+03	9.7700E+00	6.4867E+02	3.0100E+00	1.9543E+00	8.9270E-01	9.2010E-05	1.0100E-02
51013 1237	1.3366E+04		1.2663E+03	1.0260E+01	6.4872E+02	3.0600E+00	1.9519E+00	8.9160E-01	9.2011E-05	1.0100E-02
51013 1337	1.3367E+04		1.2651E+03	9.5500E+00	6.4873E+02	3.0700E+00	1.9501E+00	8.9080E-01	9.2012E-05	1.0100E-02
51013 1437	1.3368E+04		1.2648E+03	1.0050E+01	6.4861E+02	2.9500E+00	1.9500E+00	8.9080E-01	9.2013E-05	1.0100E-02
51013 1537	1.3369E+04		1.2644E+03	9.9900E+00	6.4861E+02	3.0000E+00	1.9494E+00	8.9050E-01	9.2014E-05	1.0100E-02
51013 1637	1.3370E+04		1.2640E+03	1.0230E+01	6.4849E+02	2.7000E+00	1.9492E+00	8.9040E-01	9.2015E-05	1.0100E-02
51013 1737	1.3371E+04		1.2634E+03	9.6500E+00	6.4869E+02	2.7700E+00	1.9476E+00	8.8970E-01	9.2016E-05	1.0100E-02
51013 1837	1.3372E+04		1.2672E+03	9.2700E+00	6.4877E+02	3.0200E+00	1.9532E+00	8.9220E-01	9.4886E-05	1.0100E-02
51013 1937	1.3373E+04		1.2685E+03	1.0170E+01	6.4866E+02	2.9100E+00	1.9556E+00	8.9330E-01	9.7755E-05	1.0100E-02
51013 2037	1.3374E+04		1.2693E+03	9.5000E+00	6.4871E+02	2.9900E+00	1.9566E+00	8.9380E-01	1.0062E-04	1.0100E-02
51013 2137	1.3375E+04		1.2694E+03	1.0030E+01	6.4876E+02	2.9700E+00	1.9567E+00	8.9380E-01	1.0349E-04	1.0100E-02
51013 2237	1.3376E+04		1.2693E+03	8.9800E+00	6.4869E+02	3.3100E+00	1.9567E+00	8.9380E-01	1.0636E-04	1.0100E-02
51013 2337	1.3377E+04		1.2688E+03	8.2200E+00	6.4852E+02	2.6700E+00	1.9564E+00	8.9370E-01	1.0923E-04	1.0100E-02
61013 037	1.3378E+04		1.2693E+03	9.8700E+00	6.4867E+02	3.0300E+00	1.9568E+00	8.9390E-01	1.1210E-04	1.0100E-02
61013 137	1.3379E+04		1.2691E+03	9.8100E+00	6.4866E+02	2.9800E+00	1.9565E+00	8.9370E-01	1.1497E-04	1.0100E-02
61013 237	1.3380E+04		1.2687E+03	8.8700E+00	6.4860E+02	2.9100E+00	1.9561E+00	8.9350E-01	1.1784E-04	1.0100E-02
61013 337	1.3381E+04		1.2690E+03	8.9500E+00	6.4866E+02	2.9600E+00	1.9563E+00	8.9360E-01	1.2071E-04	1.0100E-02
61013 437	1.3382E+04		1.2687E+03	9.3200E+00	6.4866E+02	3.0900E+00	1.9558E+00	8.9340E-01	1.2358E-04	1.0100E-02
61013 537	1.3383E+04		1.2689E+03	9.2500E+00	6.4859E+02	3.0300E+00	1.9564E+00	8.9370E-01	1.2645E-04	1.0100E-02
61013 637	1.3384E+04		1.2689E+03	9.7000E+00	6.4852E+02	2.7900E+00	1.9565E+00	8.9370E-01	1.2931E-04	1.0100E-02
61013 737	1.3385E+04		1.2686E+03	9.7100E+00	6.4862E+02	3.1400E+00	1.9558E+00	8.9340E-01	1.3218E-04	1.0100E-02
61013 837	1.3386E+04		1.2670E+03	9.3100E+00	6.4849E+02	2.8700E+00	1.9537E+00	8.9250E-01	1.3505E-04	1.0100E-02
61013 937	1.3387E+04		1.2686E+03	1.0060E+01	6.4855E+02	2.9200E+00	1.9560E+00	8.9350E-01	1.3792E-04	1.0100E-02
61013 1037	1.3388E+04		1.2655E+03	8.6700E+00	6.4838E+02	3.0900E+00	1.9518E+00	8.9160E-01	1.3792E-04	1.0100E-02
61013 1137	1.3389E+04		1.2656E+03	1.0000E+01	6.4842E+02	2.6100E+00	1.9519E+00	8.9160E-01	1.3792E-04	1.0100E-02
61013 1237	1.3390E+04		1.2639E+03	9.9100E+00	6.4837E+02	2.9100E+00	1.9493E+00	8.9040E-01	1.3792E-04	1.0100E-02
61013 1337	1.3391E+04		1.2629E+03	9.9500E+00	6.4842E+02	2.5200E+00	1.9476E+00	8.8970E-01	1.3793E-04	1.0100E-02
61013 1437	1.3392E+04		1.2612E+03	9.4100E+00	6.4828E+02	3.0400E+00	1.9455E+00	8.8870E-01	1.3793E-04	1.0100E-02
61013 1537	1.3393E+04		1.2619E+03	1.0150E+01	6.4831E+02	2.8700E+00	1.9465E+00	8.8910E-01	1.3793E-04	1.0100E-02
61013 1637	1.3394E+04		1.2613E+03	9.3900E+00	6.4826E+02	2.7200E+00	1.9456E+00	8.8880E-01	1.3793E-04	1.0100E-02
61013 1737	1.3395E+04		1.2609E+03	1.0090E+01	6.4819E+02	2.8700E+00	1.9453E+00	8.8860E-01	1.3793E-04	1.0100E-02
61013 1837	1.3396E+04		1.2643E+03	1.1150E+01	6.4832E+02	3.1100E+00	1.9500E+00	8.9080E-01	1.4080E-04	1.0100E-02
61013 1937	1.3397E+04		1.2658E+03	8.9900E+00	6.4828E+02	3.1500E+00	1.9525E+00	8.9190E-01	1.4367E-04	1.0100E-02
61013 2037	1.3398E+04		1.2657E+03	1.0390E+01	6.4833E+02	3.0700E+00	1.9522E+00	8.9180E-01	1.4654E-04	1.0100E-02
61013 2137	1.3399E+04		1.2659E+03	1.0000E+01	6.4832E+02	3.1000E+00	1.9525E+00	8.9190E-01	1.4941E-04	1.0100E-02
61013 2237	1.3400E+04		1.2654E+03	8.5500E+00	6.4827E+02	2.9300E+00	1.9520E+00	8.9170E-01	1.5228E-04	1.0100E-02
61013 2337	1.3401E+04		1.2656E+03	1.0180E+01	6.4832E+02	3.0500E+00	1.9520E+00	8.9170E-01	1.5514E-04	1.0100E-02
71013 037	1.3402E+04		1.2655E+03	1.0180E+01	6.4832E+02	3.0500E+00	1.9520E+00	8.9170E-01	1.5801E-04	1.0100E-02
71013 137	1.3403E+04		1.2656E+03	1.0590E+01	6.4827E+02	2.9100E+00	1.9523E+00	8.9180E-01	1.6088E-04	1.0100E-02
71013 237	1.3404E+04		1.2647E+03	1.0570E+01	6.4831E+02	3.2200E+00	1.9508E+00	8.9110E-01	1.6375E-04	1.0100E-02
71013 337	1.3405E+04		1.2652E+03	9.7100E+00	6.4820E+02	2.9600E+00	1.9518E+00	8.9160E-01	1.6662E-04	1.0100E-02
71013 437	1.3406E+04		1.2647E+03	9.0800E+00	6.4839E+02	3.1300E+00	1.9505E+00	8.9100E-01	1.6949E-04	1.0100E-02
71013 537	1.3407E+04		1.2646E+03	9.2800E+00	6.4832E+02	2.8700E+00	1.9505E+00	8.9100E-01	1.7236E-04	1.0100E-02
71013 637	1.3408E+04		1.2651E+03	1.1030E+01	6.4839E+02	2.8100E+00	1.9511E+00	8.9120E-01	1.7523E-04	1.0100E-02
71013 737	1.3409E+04		1.2647E+03	1.0110E+01	6.4825E+02	2.9600E+00	1.9509E+00	8.9120E-01	1.7810E-04	1.0100E-02
71013 837	1.3410E+04		1.2642E+03	9.4300E+00	6.4804E+02	2.9700E+00	1.9507E+00	8.9110E-01	1.8097E-04	1.0200E-02
71013 937	1.3411E+04		1.2639E+03	1.0810E+01	6.4828E+02	3.1900E+00	1.9496E+00	8.9060E-01	1.8384E-04	1.0200E-02
71013 1037	1.3412E+04		1.2621E+03	1.0400E+01	6.4807E+02	3.1200E+00	1.9475E+00	8.8960E-01	1.8384E-04	1.0200E-02
71013 1137	1.3413E+04		1.2601E+03	1.0320E+01	6.4840E+02	3.3500E+00	1.9434E+00	8.8780E-01	1.8384E-04	1.0200E-02
71013 1237	1.3414E+04		1.2594E+03	8.5400E+00	6.4851E+02	3.2300E+00	1.9420E+00	8.8710E-01	1.8384E-04	1.0200E-02
71013 1337	1.3415E+04		1.2581E+03	1.0480E+01	6.4825E+02	3.0800E+00	1.9407E+00	8.8650E-01	1.8384E-04	1.0200E-02
71013 1437	1.3416E+04		1.2582E+03	1.0520E+01	6.4819E+02	3.2300E+00	1.9411E+00	8.8670E-01	1.8384E-04	1.0200E-02
71013 1537	1.3417E+04		1.2567E+03	9.3100E+00	6.4814E+02	3.0200E+00	1.9389E+00	8.8570E-01	1.8384E-04	1.0200E-02
71013 1637	1.3418E+04		1.2578E+03	1.0280E+01	6.4806E+02	3.0000E+00	1.9408E+00	8.8660E-01	1.8384E-04	1.0200E-02
71013 1737	1.3419E+04		1.2570E+03	9.2000E+00	6.4814E+02	2.8500E+00	1.9394E+00	8.8590E-01	1.8384E-04	1.0200E-02
71013 1837	1.3420E+04		1.2594E+03	9.3700E+00	6.4822E+02	2.9700E+00	1.9429E+00	8.8750E-01	1.8671E-04	1.0200E-02
71013 1937	1.3421E+04		1.2607E+03	1.0390E+01	6.4822E+02	2.8300E+00	1.9449E+00	8.8840E-01	1.8958E-04	1.0200E-02
71013 2037	1.3422E+04		1.2611E+03	8.8600E+00	6.4824E+02	2.9800E+00	1.9453E+00	8.8860E-01	1.9245E-04	1.0200E-02
71013 2137	1.3423E+04		1.2611E+03	8.3400E+00	6.4819E+02	2.9200E+00	1.9455E+00	8.8870E-01	1.9532E-04	1.0200E-02
71013 2237	1.3424E+04		1.2621E+03	1.0760E+01	6.4839E+02	2.9500E+00	1.9465E+00	8.8920E-01	1.9819E-04	1.0200E-02
71013 2337	1.3425E+04		1.2611E+03	8.4500E+00	6.4829E+02	2.9600E+00	1.9453E+00	8.8860E-01	2.0106E-04	1.0200E-02
81013 037	1.3426E+04		1.2612E+03	1.0600E+01	6.4833E+02	2.9400E+00	1.9453E+00	8.8860E-01	2.0393E-04	1.0200E-02
81013 137	1.3427E+04		1.2611E+03	9.1800E+00	6.4840E+02	2.9300E+00	1.9450E+00	8.8850E-01	2.0680E-04	1.0200E-02
81013 237	1.3428E+04		1.2611E+03	9.7100E+00	6.4843E+02	2.9400E+00	1.9448E+00	8.8840E-01	2.0967E-04	1.0200E-02
81013 337	1.3429E+04		1.2615E+03	1.0490E+01	6.4840E+02	2.7700E+00	1.9455E+00	8.8870E-01	2.1253E-04	1.0200E-02
81013 437	1.3430E+04		1.2607E+03	8.7700E+00	6.4844E+02	2.6500E+00	1.9443E+00	8.8810E-01	2.1540E-04	1.0200E-02
81013 537	1.3431E+04		1.2610E+03	1.0490E+01	6.4856E+02	2.9600E+00	1.9443E+00	8.8810E-01	2.1827E-04	1.0200E-02
81013 637	1.3432E+04		1.2605E+03	1.2080E+01	6.4858E+02	3.1200E+00	1.9435E+00	8.8780E-01	2.2114E-04	1.0200E-02
81013 737	1.3433E+04		1.2608E+03	1.0680E+01	6.4868E+02	2.8200E+00	1.9437E+00	8.8790E-01	2.2401E-04	1.0200E-02
81013 837	1.3434E+04		1.2607E+03	9.1500E+00	6.4862E+02	3.0900E+00	1.9436E+00	8.8780E-01	2.2688E-04	1.0200E-02
81013 937	1.3435E+04		1.2607E+03	1.0250E+01	6.4855E+02	2.8600E+00	1.9438E+00	8.8790E-01	2.2975E-04	1.0200E-02
81013 1037	1.3436E+04		1.2573E+03	8.6200E+00	6.4826E+02	2.9600E+00	1.9396E+00	8.8600E-01	2.2975E-04	1.0200E-02
81013 1137	1.3437E+04		1.2570E+03	9.8000E+00	6.4858E+02	3.0800E+00	1.9381E+00	8.8530E-01	2.2975E-04	1.0200E-02
81013 1237	1.3438E+04		1.2563E+03	1.1450E+01	6.4858E+02	2.9100E+00	1.9370E+00	8.8480E-01	2.2975E-04	1.0200E-02
81013 1337	1.3439E+04		1.2557E+03	1.0070E+01	6.4844E+02	3.0500E+00	1.9365E+00	8.8460E-01	2.2975E-04	1.0200E-02
81013 1437	1.3440E+04		1.2548E+03	9.6700E+00	6.4843E+02	2.6900E+00	1.9352E+00	8.8400E-01	2.2975E-04	1.0200E-02
81013 1537	1.3441E+04		1.2544E+03	9.5800E+00	6.4841E+02	2.9900E+00	1.9346E+00	8.8370E-01	2.2975E-04	1.0200E-02
81013 1637	1.3442E+04		1.2535E+03	1.0090E+01	6.4831E+02	2.8900E+00	1.9336E+00	8.8320E-01	2.2976E-04	1.0200E-02
81013 1737	1.3443E+04		1.2536E+03	1.0650E+01	6.4831E+02	2.8800E+00	1.9336E+00	8.8330E-01	2.2976E-04	1.0200E-02
81013 1837	1.3444E+04		1.2568E+03	1.0760E+01	6.4867E+02	3.0100E+00	1.9375E+00	8.8500E-01	2.3263E-04	1.0200E-02
81013 1937	1.3445E+04		1.2576E+03	1.0520E+01	6.4850E+02	2.8300E+00	1.9393E+00	8.8590E-01	2.3550E-04	1.0200E-02
81013 2037	1.3446E+04		1.2581E+03	1.0570E+01	6.4863E+02	3.0300E+00	1.9397E+00	8.8600E-01	2.3836E-04	1.0200E-02
81013 2137	1.3447E+04		1.2582E+03	9.6400E+00	6.4865E+02	3.0200E+00	1.9396E+00	8.8600E-01	2.4123E-04	1.0200E-02
81013 2237	1.3448E+04		1.2581E+03	1.0460E+01	6.4862E+02	2.8200E+00	1.9397E+00	8.8600E-01	2.4410E-04	1.0200E-02
81013 2337	1.3449E+04		1.2583E+03	8.8100E+00	6.4875E+02	3.0800E+00	1.9396E+00	8.8600E-01	2.4697E-04	1.0200E-02
91013 037	1.3450E+04		1.2584E+03	9.7500E+00	6.4877E+02	2.9400E+00	1.9397E+00	8.8600E-01	2.4984E-04	1.0200E-02
91013 137	1.3451E+04		1.2583E+03	8.9200E+00	6.4874E+02	3.1800E+00	1.9395E+00	8.8600E-01	2.5271E-04	1.0200E-02
91013 237	1.3452E+04		1.2577E+03	9.1600E+00	6.4872E+02	2.8700E+00	1.9388E+00	8.8560E-01	2.5558E-04	1.0200E-02
91013 337	1.3453E+04		1.2575E+03	8.6800E+00	6.4866E+02	2.8500E+00	1.9387E+00	8.8560E-01	2.5845E-04	1.0200E-02
91013 437	1.3454E+04		1.2577E+03	1.0180E+01	6.4856E+02	2.7200E+00	1.9392E+00	8.8580E-01	2.6132E-04	1.0200E-02
91013 537	1.3455E+04		1.2579E+03	9.4900E+00	6.4862E+02	3.1000E+00	1.9393E+00	8.8590E-01	2.6419E-04	1.0200E-02
91013 637	1.3456E+04		1.2571E+03	1.0840E+01	6.4857E+02	3.0700E+00	1.9383E+00	8.8540E-01	2.6706E-04	1.0200E-02
91013 737	1.3457E+04		1.2570E+03	9.3700E+00	6.4873E+02	3.1800E+00	1.9376E+00	8.8510E-01	2.6992E-04	1.0200E-02
91013 837	1.3458E+04		1.2566E+03	8.0100E+00	6.4850E+02	2.8600E+00	1.9377E+00	8.8510E-01	2.7279E-04	1.0200E-02
91013 937	1.3459E+04		1.2558E+03	7.8800E+00	6.4846E+02	2.8400E+00	1.9366E+00	8.8470E-01	2.7566E-04	1.0200E-02
91013 1037	1.3460E+04		1.2581E+03	9.1500E+00	6.5180E+02	2.9800E+00	1.9302E+00	8.8170E-01	2.7566E-04	1.0200E-02
91013 1137	1.3461E+04		1.2508E+03	9.4500E+00	6.4882E+02	2.9400E+00	1.9277E+00	8.8060E-01	2.7566E-04	1.0200E-02
