07132012 205600	2599.00		640.26	5.98	692.15	3.04	0.925	0.925	1.70E-03
07132012 215600	2600.00		640.07	6.75	692.15	2.72	0.9248	0.9248	1.70E-03
07132012 225600	2601.00		640.03	6.55	692.14	2.85	0.9247	0.9247	1.71E-03
07132012 235600	2602.00		640.21	6.33	692.2	2.89	0.9249	0.9249	1.71E-03
07142012 005600	2603.00		640.3	6	692.27	2.85	0.9249	0.9249	1.71E-03
07142012 015600	2604.00		640.33	6.69	692.21	2.76	0.9251	0.9251	1.72E-03
07142012 025600	2605.00		640.11	6.76	692.19	2.72	0.9248	0.9248	1.72E-03
07142012 035600	2606.00		640.59	6.49	692.27	2.84	0.9253	0.9253	1.72E-03
07142012 045600	2607.00		640.77	5.98	692.34	2.65	0.9255	0.9255	1.73E-03
07142012 055600	2608.00		640.65	6.22	692.33	2.76	0.9254	0.9254	1.73E-03
07142012 065600	2609.00		640.77	6.15	692.36	2.69	0.9255	0.9255	1.73E-03
07142012 075600	2610.00		640.93	5.9	692.45	2.56	0.9256	0.9256	1.74E-03
07142012 085600	2611.00		640.67	6.06	692.54	2.68	0.9251	0.9251	1.74E-03
07142012 095600	2612.00		641.07	6.84	692.57	2.74	0.9256	0.9256	1.74E-03
07142012 105600	2613.00		640.92	6.18	692.63	2.65	0.9253	0.9253	1.75E-03
07142012 115600	2614.00		641.03	5.77	692.7	2.81	0.9254	0.9254	1.75E-03
07142012 125600	2615.00		640.63	6.82	692.33	2.9	0.9253	0.9253	1.75E-03
07142012 135600	2616.00		640.7	6.23	692.5	2.81	0.9252	0.9252	1.76E-03
07142012 145600	2617.00		641.06	6.19	692.46	2.6	0.9258	0.9258	1.76E-03
07142012 155600	2618.00		640.91	6.59	692.18	2.97	0.9259	0.9259	1.76E-03
07142012 165600	2619.00		640.79	6.61	692.22	2.98	0.9257	0.9257	1.77E-03
07142012 175600	2620.00		640.65	6.8	692.34	2.97	0.9253	0.9253	1.77E-03
07142012 185600	2621.00		640.84	5.78	692.33	2.67	0.9256	0.9256	1.77E-03
07142012 195600	2622.00		640.81	6.55	692.42	2.77	0.9255	0.9255	1.77E-03
07142012 205600	2623.00		641.02	6.21	692.4	2.67	0.9258	0.9258	1.77E-03
07142012 215600	2624.00		640.74	6.4	692.21	2.71	0.9256	0.9256	1.77E-03
07142012 225600	2625.00		641.09	5.68	692.29	2.68	0.926	0.926	1.77E-03
07142012 235600	2626.00		641.04	5.96	692.3	2.92	0.926	0.926	1.78E-03
07152012 005600	2627.00		641.17	6.22	692.36	2.66	0.9261	0.9261	1.78E-03
07152012 015600	2628.00		641.31	6.2	692.28	2.88	0.9264	0.9264	1.78E-03
07152012 025600	2629.00		641.22	6.2	692.41	2.93	0.9261	0.9261	1.79E-03
07152012 035600	2630.00		641.23	6.36	692.42	2.69	0.9261	0.9261	1.79E-03
07152012 045600	2631.00		641.67	6.1	692.38	2.89	0.9268	0.9268	1.79E-03
07152012 055600	2632.00		641.52	7.14	692.41	2.7	0.9265	0.9265	1.80E-03
07152012 065600	2633.00		641.48	6.45	692.31	2.65	0.9266	0.9266	1.80E-03
07152012 075600	2634.00		641.78	6.15	692.45	2.51	0.9268	0.9268	1.80E-03
07152012 085600	2635.00		641.55	6.46	692.5	3.02	0.9264	0.9264	1.81E-03
07152012 095600	2636.00		641.62	5.69	692.33	2.6	0.9268	0.9268	1.81E-03
07152012 105600	2637.00		641.98	7.29	692.42	2.92	0.9272	0.9272	1.81E-03
07152012 115600	2638.00		641.75	5.77	692.42	2.69	0.9268	0.9268	1.82E-03
07152012 125600	2639.00		641.29	5.87	692.38	3.01	0.9262	0.9262	1.82E-03
07152012 135600	2640.00		641.49	6.74	692.21	2.88	0.9267	0.9267	1.82E-03
07152012 145600	2641.00		641.06	5.92	692.29	2.72	0.926	0.926	1.83E-03
07152012 155600	2642.00		641.32	6.54	692.27	2.96	0.9264	0.9264	1.83E-03
07152012 165600	2643.00		641.16	6.13	692.23	3.02	0.9262	0.9262	1.84E-03
07152012 175600	2644.00		640.93	6.35	692.29	2.75	0.9258	0.9258	1.84E-03
07152012 185600	2645.00		641.13	5.47	692.33	2.95	0.926	0.926	1.84E-03
07152012 195600	2646.00		640.96	5.39	692.34	2.54	0.9258	0.9258	1.84E-03
07152012 205600	2647.00		641.15	5.79	692.24	2.71	0.9262	0.9262	1.84E-03
07152012 215600	2648.00		641.13	5.51	692.38	2.61	0.926	0.926	1.84E-03
07152012 225600	2649.00		640.73	6.14	692.09	2.83	0.9258	0.9258	1.84E-03
07152012 235600	2650.00		640.98	6.42	692.21	2.76	0.926	0.926	1.85E-03
07162012 005600	2651.00		641.35	6.34	692.24	2.66	0.9265	0.9265	1.85E-03
07162012 015600	2652.00		641.07	7.04	692.35	2.77	0.9259	0.9259	1.85E-03
07162012 025600	2653.00		641.32	6.07	692.23	2.85	0.9265	0.9265	1.86E-03
07162012 035600	2654.00		641.26	6.28	692.35	2.51	0.9262	0.9262	1.86E-03
07162012 045600	2655.00		641.49	6.32	692.34	2.82	0.9266	0.9266	1.86E-03
07162012 055600	2656.00		641.3	6.65	692.32	2.94	0.9263	0.9263	1.87E-03
07162012 065600	2657.00		641.64	6.52	692.4	2.78	0.9267	0.9267	1.87E-03
07162012 075600	2658.00		641.42	6.08	692.39	2.68	0.9264	0.9264	1.87E-03
07162012 085600	2659.00		641.39	6.53	692.5	2.61	0.9262	0.9262	1.88E-03
07162012 095600	2660.00		641.46	5.97	692.63	2.87	0.9261	0.9261	1.88E-03
07162012 105600	2661.00		641.88	7.03	692.76	2.79	0.9266	0.9266	1.88E-03
07162012 115600	2662.00		641.73	6.44	692.58	2.75	0.9266	0.9266	1.89E-03
07162012 125600	2663.00		641.42	6.32	692.62	2.78	0.9261	0.9261	1.89E-03
07162012 135600	2664.00		641.32	6.67	692.52	2.81	0.9261	0.9261	1.89E-03
07162012 145600	2665.00		641.34	6.74	692.65	3.04	0.9259	0.9259	1.90E-03
07162012 155600	2666.00		641.07	5.83	692.68	3.12	0.9255	0.9255	1.90E-03
07162012 165600	2667.00		640.96	6.85	692.63	2.59	0.9254	0.9254	1.90E-03
07162012 175600	2668.00		641.04	5.42	692.55	2.66	0.9256	0.9256	1.91E-03
07162012 185600	2669.00		640.73	5.88	692.6	2.72	0.9251	0.9251	1.91E-03
07162012 195600	2670.00		640.81	6.36	692.57	2.66	0.9253	0.9253	1.91E-03
07162012 205600	2671.00		640.85	6.51	692.65	3.09	0.9252	0.9252	1.91E-03
07162012 215600	2672.00		640.86	6.68	692.57	2.65	0.9253	0.9253	1.91E-03
07162012 225600	2673.00		641.04	6.07	692.53	2.67	0.9256	0.9256	1.91E-03
07162012 235600	2674.00		641.24	6.62	692.66	2.92	0.9258	0.9258	1.91E-03
07172012 005600	2675.00		640.76	5.82	692.41	2.87	0.9254	0.9254	1.92E-03
07172012 015600	2676.00		641.32	5.85	692.54	2.61	0.926	0.926	1.92E-03
07172012 025600	2677.00		641.14	6.25	692.68	2.82	0.9256	0.9256	1.92E-03
07172012 035600	2678.00		641.17	6.36	692.59	2.64	0.9258	0.9258	1.93E-03
07172012 045600	2679.00		641.53	6.22	692.56	2.51	0.9263	0.9263	1.93E-03
07172012 055600	2680.00		641.37	6.19	692.69	2.94	0.9259	0.9259	1.93E-03
07172012 065600	2681.00		641.34	6.38	692.56	2.47	0.926	0.926	1.94E-03
07172012 075600	2682.00		641.31	5.95	692.58	2.47	0.926	0.926	1.94E-03
07172012 085600	2683.00		641.58	5.24	692.72	2.9	0.9262	0.9262	1.94E-03
07172012 095600	2684.00		641.1	5.93	692.58	2.72	0.9257	0.9257	1.95E-03
07172012 105600	2685.00		641.03	6.35	692.67	2.91	0.9254	0.9254	1.95E-03
07172012 115600	2686.00		640.88	6.27	692.69	2.75	0.9252	0.9252	1.95E-03
07172012 125600	2687.00		640.61	6.96	692.53	2.63	0.925	0.925	1.96E-03
07172012 135600	2688.00		640.96	5.67	692.56	2.55	0.9255	0.9255	1.96E-03
07172012 145600	2689.00		640.92	5.77	692.68	3.05	0.9253	0.9253	1.96E-03
07172012 155600	2690.00		640.43	5.65	692.64	2.94	0.9246	0.9246	1.97E-03
07172012 165600	2691.00		640.36	6.09	692.48	3.25	0.9247	0.9247	1.97E-03
07172012 175600	2692.00		640.09	6.11	692.48	2.81	0.9243	0.9243	1.97E-03
07172012 185600	2693.00		640.08	6.47	692.44	2.63	0.9244	0.9244	1.97E-03
07172012 195600	2694.00		640.32	6.97	692.47	2.68	0.9247	0.9247	1.97E-03
07172012 205600	2695.00		640.43	6.4	692.67	2.93	0.9246	0.9246	1.97E-03
07172012 215600	2696.00		640.54	6.05	692.68	3.03	0.9247	0.9247	1.97E-03
07172012 225600	2697.00		640.34	6.25	692.68	2.99	0.9244	0.9244	1.98E-03
07172012 235600	2698.00		640.41	6.32	692.56	2.69	0.9247	0.9247	1.98E-03
07182012 005600	2699.00		640.49	6.85	692.65	2.98	0.9247	0.9247	1.98E-03
07182012 015600	2700.00		640.29	6.78	692.65	2.99	0.9244	0.9244	1.99E-03
07182012 025600	2701.00		640.45	6.04	692.7	2.7	0.9246	0.9246	1.99E-03
07182012 035600	2702.00		640.59	6.71	692.63	2.83	0.9249	0.9249	1.99E-03
07182012 045600	2703.00		640.24	6.8	692.5	2.63	0.9245	0.9245	2.00E-03
07182012 055600	2704.00		640.39	7.25	692.61	2.85	0.9246	0.9246	2.00E-03
07182012 065600	2705.00		640.65	6.86	692.66	2.93	0.9249	0.9249	2.00E-03
07182012 075600	2706.00		640.26	6.55	692.55	2.54	0.9245	0.9245	2.01E-03
07182012 085600	2707.00		640.37	6.59	692.61	2.62	0.9246	0.9246	2.01E-03
07182012 095600	2708.00		641.06	6.94	692.2	2.98	0.9261	0.9261	2.01E-03
07182012 105600	2709.00		640.15	6.12	692.48	2.93	0.9244	0.9244	2.02E-03
07182012 115600	2710.00		639.6	6.14	692.39	2.52	0.9238	0.9238	2.02E-03
07182012 125600	2711.00		639.6	5.9	692.33	2.93	0.9238	0.9238	2.02E-03
07182012 135600	2712.00		639.63	6.64	692.33	2.6	0.9239	0.9239	2.03E-03
07182012 145600	2713.00		639.07	6.08	692.18	2.66	0.9233	0.9233	2.03E-03
07182012 155600	2714.00		639.56	6.41	692.34	2.9	0.9238	0.9238	2.03E-03
07182012 165600	2715.00		639.3	5.78	692.34	2.54	0.9234	0.9234	2.04E-03
07182012 175600	2716.00		639.13	6.17	692.28	2.54	0.9232	0.9232	2.04E-03
07182012 185600	2717.00		639.3	6.29	692.44	2.59	0.9233	0.9233	2.04E-03
07182012 195600	2718.00		639.44	6.48	692.49	2.78	0.9234	0.9234	2.04E-03
07182012 205600	2719.00		639.59	6.43	692.55	2.73	0.9235	0.9235	2.04E-03
07182012 215600	2720.00		639.4	6.58	692.37	2.78	0.9235	0.9235	2.04E-03
07182012 225600	2721.00		639.58	6.21	692.28	2.91	0.9239	0.9239	2.04E-03
07182012 235600	2722.00		639.44	6.34	692.34	2.77	0.9236	0.9236	2.05E-03
07192012 005600	2723.00		639.53	6.34	692.34	2.96	0.9237	0.9237	2.05E-03
07192012 015600	2724.00		639.62	6.44	692.28	2.88	0.9239	0.9239	2.05E-03
07192012 025600	2725.00		639.56	6.78	692.26	2.94	0.9239	0.9239	2.06E-03
07192012 035600	2726.00		639.73	5.89	692.31	2.6	0.9241	0.9241	2.06E-03
07192012 045600	2727.00		639.87	6.54	692.37	2.83	0.9242	0.9242	2.06E-03
07192012 055600	2728.00		640.08	6.97	692.37	2.67	0.9245	0.9245	2.07E-03
07192012 065600	2729.00		639.96	6.18	692.42	2.83	0.9242	0.9242	2.07E-03
07192012 075600	2730.00		639.83	6.59	692.27	2.83	0.9242	0.9242	2.07E-03
07192012 085600	2731.00		639.74	6.58	692.3	2.91	0.9241	0.9241	2.08E-03
07192012 095600	2732.00		639.63	6.03	692.3	3	0.9239	0.9239	2.08E-03
07192012 105600	2733.00		639.78	6.21	692.28	2.78	0.9242	0.9242	2.08E-03
07192012 115600	2734.00		639.6	6.61	692.16	2.91	0.9241	0.9241	2.09E-03
07192012 125600	2735.00		639.52	5.86	692.18	2.8	0.9239	0.9239	2.09E-03
07192012 135600	2736.00		639.41	6.43	692.08	3.13	0.9239	0.9239	2.09E-03
07192012 145600	2737.00		638.96	6.62	692.06	2.97	0.9233	0.9233	2.10E-03
07192012 155600	2738.00		638.44	6.55	692.17	3.04	0.9224	0.9224	2.10E-03
07192012 165600	2739.00		638.97	6.25	692.07	2.9	0.9233	0.9233	2.11E-03
07192012 175600	2740.00		639.01	6.58	692.07	2.93	0.9233	0.9233	2.11E-03
07192012 185600	2741.00		638.78	6.97	692.07	2.87	0.923	0.923	2.11E-03
07192012 195600	2742.01		639.41	6.07	692.09	2.85	0.9239	0.9239	2.11E-03
07192012 205600	2743.01		639.54	6.86	692.03	2.99	0.9242	0.9242	2.11E-03
07192012 215600	2744.01		639.42	5.77	692.08	2.86	0.9239	0.9239	2.11E-03
07192012 225600	2745.01		639.55	6.53	692.15	2.82	0.924	0.924	2.11E-03
07192012 235600	2746.01		639.53	6.34	692.14	2.97	0.924	0.924	2.12E-03
07202012 005600	2747.01		639.52	5.9	692.18	2.84	0.9239	0.9239	2.12E-03
07202012 015600	2748.01		639.47	6.05	692.14	2.92	0.9239	0.9239	2.12E-03
07202012 025600	2749.01		639.74	5.92	692.16	2.91	0.9243	0.9243	2.13E-03
07202012 035600	2750.01		639.81	6.05	692.17	2.7	0.9244	0.9244	2.13E-03
07202012 045600	2751.01		639.7	5.84	692.15	2.87	0.9242	0.9242	2.13E-03
07202012 055600	2752.01		640.05	7.07	692.25	2.93	0.9246	0.9246	2.14E-03
07202012 065600	2753.01		639.88	6.09	692.27	2.81	0.9243	0.9243	2.14E-03
07202012 075600	2754.01		639.99	6.42	692.27	2.91	0.9245	0.9245	2.14E-03
07202012 085600	2755.01		639.83	6.16	692.09	2.78	0.9245	0.9245	2.15E-03
07202012 095600	2756.01		639.61	6.29	692.19	2.96	0.924	0.924	2.15E-03
07202012 105600	2757.01		639.77	6.66	692.14	2.8	0.9243	0.9243	2.15E-03
07202012 115600	2758.01		639.75	6.13	692.23	2.87	0.9242	0.9242	2.16E-03
07202012 125600	2759.01		639.38	6.69	692.12	2.8	0.9238	0.9238	2.16E-03
07202012 135600	2760.01		639.79	6.24	692.24	2.81	0.9242	0.9242	2.16E-03
07202012 145600	2761.01		639.47	6.85	692.04	2.86	0.924	0.924	2.17E-03
07202012 155600	2762.01		639.6	6.47	692.04	2.91	0.9242	0.9242	2.17E-03
07202012 165600	2763.01		638.83	6.21	692.05	2.98	0.9231	0.9231	2.17E-03
07202012 175600	2764.01		638.62	6.53	692.05	3.03	0.9228	0.9228	2.18E-03
07202012 185600	2765.01		638.83	5.23	692.04	2.77	0.9231	0.9231	2.18E-03
07202012 195600	2766.01		638.76	6.18	691.98	2.85	0.9231	0.9231	2.18E-03
07202012 205600	2767.01		638.81	6.3	692.02	2.98	0.9231	0.9231	2.18E-03
07202012 215600	2768.01		638.47	6	691.94	3.06	0.9227	0.9227	2.18E-03
07202012 225600	2769.01		638.57	6.73	691.97	2.89	0.9228	0.9228	2.18E-03
07202012 235600	2770.01		638.85	7.15	692.02	2.77	0.9232	0.9232	2.18E-03
07212012 005600	2771.01		638.96	6.51	692.06	2.82	0.9233	0.9233	2.19E-03
07212012 015600	2772.01		638.55	5.91	692.06	2.82	0.9227	0.9227	2.19E-03
07212012 025600	2773.01		638.76	6.44	691.95	3.05	0.9231	0.9231	2.19E-03
07212012 035600	2774.01		639.12	6.57	692.07	2.96	0.9235	0.9235	2.20E-03
07212012 045600	2775.01		639	6.98	692.05	2.86	0.9233	0.9233	2.20E-03
07212012 055600	2776.01		639.16	6.42	692.12	2.6	0.9235	0.9235	2.20E-03
07212012 065600	2777.01		639.31	6.7	692.2	2.86	0.9236	0.9236	2.21E-03
07212012 075600	2778.01		639.17	6.47	692.06	2.75	0.9236	0.9236	2.21E-03
07212012 085600	2779.01		639.07	6.54	692.18	2.85	0.9233	0.9233	2.21E-03
07212012 095600	2780.01		639.31	6.11	692.11	2.88	0.9237	0.9237	2.22E-03
07212012 105600	2781.01		639.32	6.34	692.11	2.76	0.9237	0.9237	2.22E-03
07212012 115600	2782.01		639.03	5.99	692.07	2.84	0.9234	0.9234	2.22E-03
07212012 125600	2783.01		639.12	5.95	692.11	2.81	0.9234	0.9234	2.23E-03
07212012 135600	2784.01		638.95	6.63	692.06	2.88	0.9233	0.9233	2.23E-03
07212012 145600	2785.01		638.76	6.41	691.98	2.97	0.9231	0.9231	2.23E-03
07212012 155600	2786.01		637.98	6.5	691.82	2.81	0.9222	0.9222	2.24E-03
07212012 165600	2787.01		638.19	6.79	691.88	2.93	0.9224	0.9224	2.24E-03
07212012 175600	2788.01		638.04	6.21	691.98	2.97	0.922	0.922	2.24E-03
07212012 185600	2789.01		637.86	6.34	691.99	3.07	0.9218	0.9218	2.24E-03
07212012 195600	2790.01		637.98	6.02	691.98	2.86	0.922	0.922	2.24E-03
07212012 205600	2791.01		638.31	7.19	691.97	3	0.9225	0.9225	2.24E-03
07212012 215600	2792.01		638.09	6.17	691.98	3.07	0.9221	0.9221	2.24E-03
07212012 225600	2793.01		638.21	6.51	691.98	3.03	0.9223	0.9223	2.25E-03
07212012 235600	2794.01		638.04	5.86	691.9	2.83	0.9222	0.9222	2.25E-03
07222012 005600	2795.01		637.89	6.38	692.03	2.86	0.9218	0.9218	2.25E-03
07222012 015600	2796.01		638.26	6.43	692.04	3.06	0.9223	0.9223	2.26E-03
07222012 025600	2797.01		637.94	6.37	691.98	2.79	0.9219	0.9219	2.26E-03
07222012 035600	2798.01		638.22	6.96	691.99	2.88	0.9223	0.9223	2.26E-03
07222012 045600	2799.01		638.37	6.68	692.12	2.95	0.9223	0.9223	2.27E-03
07222012 055600	2800.01		638.37	6.62	692.03	3.09	0.9225	0.9225	2.27E-03
07222012 065600	2801.01		638.55	6.84	692.19	2.79	0.9225	0.9225	2.27E-03
07222012 075600	2802.01		638.22	6.3	692.1	2.8	0.9221	0.9221	2.28E-03
07222012 085600	2803.01		638.71	6	692.17	2.81	0.9228	0.9228	2.28E-03
07222012 095600	2804.01		638.79	5.28	692.09	2.91	0.923	0.923	2.28E-03
07222012 105600	2805.01		638.36	6.14	692.11	3.02	0.9223	0.9223	2.29E-03
07222012 115600	2806.01		638.45	5.69	692.03	2.68	0.9226	0.9226	2.29E-03
07222012 125600	2807.01		638.38	6.2	692.06	2.74	0.9224	0.9224	2.29E-03
07222012 135600	2808.01		637.92	6.17	692	2.98	0.9218	0.9218	2.30E-03
07222012 145600	2809.01		637.64	6.72	691.95	2.91	0.9215	0.9215	2.30E-03
07222012 155600	2810.01		637.73	6.04	691.97	2.93	0.9216	0.9216	2.30E-03
07222012 165600	2811.01		636.93	6.81	691.82	2.66	0.9207	0.9207	2.31E-03
07222012 175600	2812.01		637.08	6.52	691.86	2.96	0.9208	0.9208	2.31E-03
07222012 185600	2813.01		637.25	7.15	691.75	2.74	0.9212	0.9212	2.31E-03
07222012 195600	2814.01		637.24	6.06	691.82	2.93	0.9211	0.9211	2.31E-03
07222012 205600	2815.01		637.18	6.09	691.59	2.64	0.9213	0.9213	2.31E-03
07222012 215600	2816.01		637	6.19	691.74	2.84	0.9209	0.9209	2.31E-03
07222012 225600	2817.01		637.31	6.49	691.83	2.95	0.9212	0.9212	2.31E-03
07222012 235600	2818.01		637.22	5.93	691.62	2.69	0.9213	0.9213	2.32E-03
07232012 005600	2819.01		637.13	5.85	691.69	3	0.9211	0.9211	2.32E-03
07232012 015600	2820.01		637.38	6.1	691.7	2.87	0.9215	0.9215	2.32E-03
07232012 025600	2821.01		637.48	5.82	691.72	2.79	0.9216	0.9216	2.33E-03
07232012 035600	2822.01		637.36	7.46	691.71	2.65	0.9214	0.9214	2.33E-03
07232012 045600	2823.01		637.41	6.52	691.69	2.67	0.9215	0.9215	2.33E-03
07232012 055600	2824.01		637.34	6.33	691.76	2.86	0.9213	0.9213	2.34E-03
07232012 065600	2825.01		637.42	6.76	691.75	2.99	0.9215	0.9215	2.34E-03
07232012 075600	2826.01		637.21	6.86	691.77	2.99	0.9211	0.9211	2.34E-03
07232012 085600	2827.01		637.79	5.99	691.88	3.03	0.9218	0.9218	2.35E-03
07232012 095600	2828.01		637.61	6.58	691.72	2.99	0.9218	0.9218	2.35E-03
07232012 105600	2829.01		637.56	6.13	691.75	3.02	0.9217	0.9217	2.35E-03
07232012 115600	2830.01		637.61	5.9	691.74	3	0.9217	0.9217	2.36E-03
07232012 125600	2831.01		637.57	6.25	691.79	3	0.9216	0.9216	2.36E-03
07232012 135600	2832.01		637.34	6.19	691.72	3.18	0.9214	0.9214	2.37E-03
07232012 145600	2833.01		637.03	6.25	691.81	2.92	0.9208	0.9208	2.37E-03
07232012 155600	2834.01		636.53	6.81	691.62	2.72	0.9203	0.9203	2.37E-03
07232012 165600	2835.02		636.69	6.22	691.87	2.74	0.9202	0.9202	2.38E-03
07232012 175600	2836.02		636.42	5.5	691.82	2.9	0.9199	0.9199	2.38E-03
07232012 185600	2837.02		635.99	7.02	691.66	2.93	0.9195	0.9195	2.38E-03
07232012 195600	2838.02		636.18	6.2	691.78	2.93	0.9196	0.9196	2.38E-03
07232012 205600	2839.02		635.81	6.09	691.65	2.87	0.9193	0.9193	2.38E-03
07232012 215600	2840.02		636.08	5.57	691.83	2.83	0.9194	0.9194	2.38E-03
07232012 225600	2841.02		636.26	6.43	691.68	2.85	0.9199	0.9199	2.38E-03
07232012 235600	2842.02		635.89	6.65	691.41	2.66	0.9197	0.9197	2.39E-03
07242012 005600	2843.02		636.23	5.94	691.56	2.62	0.92	0.92	2.39E-03
07242012 015600	2844.02		636.66	5.8	691.67	3.09	0.9205	0.9205	2.39E-03
07242012 025600	2845.02		636.71	6.97	691.8	2.84	0.9204	0.9204	2.40E-03
07242012 035600	2846.02		637.23	6.34	691.87	2.81	0.921	0.921	2.40E-03
07242012 045600	2847.02		636.93	6.4	691.8	2.96	0.9207	0.9207	2.40E-03
07242012 055600	2848.02		637.06	6.72	691.81	2.69	0.9209	0.9209	2.41E-03
07242012 065600	2849.02		636.86	6.49	691.78	2.83	0.9206	0.9206	2.41E-03
07242012 075600	2850.02		636.83	6.9	691.79	2.92	0.9206	0.9206	2.41E-03
07242012 085600	2851.02		636.27	6.9	691.54	2.55	0.9201	0.9201	2.42E-03
07242012 095700	2852.02		636.43	6.4	691.68	2.82	0.9201	0.9201	2.42E-03
07242012 105700	2853.02		636.45	6.03	691.69	2.91	0.9201	0.9201	2.42E-03
07242012 115700	2854.02		636.53	6.17	691.5	2.84	0.9205	0.9205	2.43E-03
07242012 125700	2855.02		636.07	6.51	691.6	3.03	0.9197	0.9197	2.43E-03
07242012 135700	2856.02		636.17	7.58	691.54	2.51	0.9199	0.9199	2.43E-03
07242012 145700	2857.02		635.76	6.17	691.52	2.84	0.9194	0.9194	2.44E-03
07242012 155700	2858.02		635.46	6.22	691.51	3	0.9189	0.9189	2.44E-03
07242012 165700	2859.02		635.13	5.74	691.56	3.01	0.9184	0.9184	2.44E-03
07242012 175700	2860.02		634.77	6.22	691.63	2.72	0.9178	0.9178	2.45E-03
07242012 185700	2861.02		634.6	6.24	692.74	2.61	0.9161	0.9161	2.45E-03
07242012 195700	2862.02		634.57	6.87	699.89	2.99	0.9067	0.9067	2.45E-03
07242012 205700	2863.02		634.79	6.22	698.41	2.79	0.9089	0.9089	2.45E-03
07242012 215700	2864.02		634.59	6.4	701.36	2.68	0.9048	0.9048	2.45E-03
07242012 225700	2865.02		634.6	6.9	704.09	3.03	0.9013	0.9013	2.45E-03
07242012 235700	2866.02		634.77	6.62	704.25	2.99	0.9013	0.9013	2.45E-03
07252012 005700	2867.02		634.58	6.39	707.35	3.02	0.8971	0.8971	2.46E-03
07252012 015700	2868.02		635.06	5.73	705.65	2.93	0.9	0.9	2.46E-03
07252012 025700	2869.02		634.69	6.37	704.37	2.93	0.9011	0.9011	2.46E-03
07252012 035700	2870.02		634.94	6.25	705.07	3.14	0.9005	0.9005	2.47E-03
07252012 045700	2871.02		635.19	6.33	704.46	2.67	0.9017	0.9017	2.47E-03
07252012 055700	2872.02		635.33	6.91	704.48	2.92	0.9018	0.9018	2.47E-03
07252012 065700	2873.02		635.35	6.08	704.34	3.01	0.9021	0.9021	2.48E-03
07252012 075700	2874.02		635.43	6.43	704.83	2.97	0.9015	0.9015	2.48E-03
07252012 085700	2875.02		635.03	6.69	702.52	2.61	0.9039	0.9039	2.48E-03
07252012 095700	2876.02		636.76	5.63	702.85	2.97	0.906	0.906	2.49E-03
07252012 105700	2877.02		636.6	6.44	702.61	3	0.9061	0.9061	2.49E-03
07252012 115700	2878.02		636.7	6.15	702.68	2.6	0.9061	0.9061	2.49E-03
07252012 125700	2879.02		636.25	6.65	702.76	3.21	0.9054	0.9054	2.50E-03
07252012 135700	2880.02		634.61	6.07	703.57	3	0.902	0.902	2.50E-03
07252012 145700	2881.02		634.42	6.7	704.85	2.97	0.9001	0.9001	2.50E-03
07252012 155700	2882.02		634.58	6.51	704.5	2.8	0.9008	0.9008	2.51E-03
07252012 165700	2883.02		634.15	6.75	707.51	2.68	0.8963	0.8963	2.51E-03
07252012 175700	2884.02		633.96	6.65	712.42	2.82	0.8899	0.8899	2.51E-03
07252012 185700	2885.02		634.18	6.28	712.98	2.99	0.8895	0.8895	2.51E-03
07252012 195700	2886.02		634.21	6.64	708.16	2.93	0.8956	0.8956	2.51E-03
07252012 205700	2887.02		634.38	6.54	705.38	2.94	0.8993	0.8993	2.51E-03
07252012 215700	2888.02		634.38	7.04	706.62	2.93	0.8978	0.8978	2.51E-03
07252012 225700	2889.02		634.03	6.48	706.33	2.99	0.8976	0.8976	2.52E-03
07252012 235700	2890.02		634.04	6.12	707.87	2.94	0.8957	0.8957	2.52E-03
07262012 005700	2891.02		634.33	5.74	707.87	3.02	0.8961	0.8961	2.52E-03
07262012 015700	2892.02		634.26	6.24	707.31	3.17	0.8967	0.8967	2.53E-03
07262012 025700	2893.02		634.52	6.72	707.76	2.95	0.8965	0.8965	2.53E-03
07262012 035700	2894.02		634.75	5.96	706.14	2.68	0.8989	0.8989	2.53E-03
07262012 045700	2895.02		635.05	5.28	707.36	2.81	0.8978	0.8978	2.54E-03
07262012 055700	2896.02		635.15	6.65	707.58	3.12	0.8976	0.8976	2.54E-03
07262012 065700	2897.02		635.66	5.4	706.55	2.71	0.8997	0.8997	2.54E-03
07262012 075700	2898.02		635.31	6.72	707.42	2.66	0.8981	0.8981	2.55E-03
07262012 085700	2899.02		635.09	6.26	708	2.93	0.897	0.897	2.55E-03
07262012 095700	2900.02		634.95	6.88	707.67	2.72	0.8972	0.8972	2.55E-03
07262012 105700	2901.02		634.91	5.86	708.73	2.88	0.8958	0.8958	2.56E-03
07262012 115700	2902.02		634.89	7	706.69	3.21	0.8984	0.8984	2.56E-03
07262012 125700	2903.02		634.38	6.97	708.41	2.9	0.8955	0.8955	2.56E-03
07262012 135700	2904.02		636.81	7.63	704.61	3.2	0.9038	0.9038	2.57E-03
07262012 145700	2905.02		634.37	6.03	708.36	3.12	0.8955	0.8955	2.57E-03
07262012 155700	2906.02		634.19	7.28	709.08	3.34	0.8944	0.8944	2.57E-03
07262012 165700	2907.02		633.62	6.77	707.24	2.96	0.8959	0.8959	2.58E-03
07262012 175700	2908.02		633.39	6.94	705.88	3.14	0.8973	0.8973	2.58E-03
07262012 185700	2909.02		633.84	6.32	706.63	3.11	0.897	0.897	2.58E-03
07262012 195700	2910.02		633.77	5.46	707.04	3	0.8964	0.8964	2.58E-03
07262012 205700	2911.02		633.97	6.61	707.25	2.85	0.8964	0.8964	2.58E-03
